conv_id,turn,speaker,clause_number,clause,emotion,expanded emotion cause evidence,expanded emotion cause span,type
tr_2469,9,A,1,Yes .,neutral,[],[],[]
tr_2469,9,A,2,Then I noticed he was on the sidewalk behind me .,neutral,[],[],[]
tr_2469,9,A,3,He was following me .,neutral,[],[],[]
tr_2469,10,B,1,What did you do ?,neutral,[],[],[]
tr_2469,11,A,1,He followed me all the way home !,fear,"['b', 3, 11]",['He followed me all the way home !'],"['latent', 'no-context', 'self-contagion']"
tr_2469,12,B,1,That's about five blocks .,neutral,[],[],[]
tr_2469,12,B,2,And around corners too .,neutral,[],[],[]
tr_2469,12,B,3,So he was definitely following you .,neutral,[],[],[]
tr_2469,13,A,1,"Yes , he was .",fear,"['b', 3, 11]",[],"['latent', 'self-contagion']"
tr_2469,13,A,2,I'm not imagining it .,fear,"['b', 3, 11]",[],"['latent', 'self-contagion']"
tr_2469,13,A,3,"Finally , just when I got home , I turned around and looked at him .",fear,"['b', 3, 11]",[],"['latent', 'self-contagion']"
tr_2469,13,A,4,He was just standing there .,fear,"['b', 3, 11]",[],"['latent', 'self-contagion']"
tr_2469,13,A,5,He didn't smile .,fear,"['b', 3, 11]",[],"['latent', 'self-contagion']"
tr_2469,13,A,6,He just stood there .,fear,"['b', 3, 11]",[],"['latent', 'self-contagion']"
tr_2469,13,A,7,It was so obvious .,fear,"['b', 3, 11]",['It was so obvious .'],"['latent', 'self-contagion']"
tr_2469,13,A,8,What should I do ?,fear,"['b', 3, 11]",[],"['latent', 'self-contagion']"
tr_2469,13,A,9,I'm so scared .,fear,"['b', 3, 11]",[],"['latent', 'self-contagion']"
tr_2469,13,A,10,Can I call the police ?,fear,"['b', 3, 11]",[],"['latent', 'self-contagion']"
tr_2469,14,B,1,"Actually , I don't think you can call the police .",neutral,[],[],[]
tr_2469,14,B,2,Not yet at least .,neutral,[],[],[]
tr_2469,14,B,3,He hasn't done anything .,neutral,[],[],[]
tr_2469,14,B,4,And probably the police will just ignore it .,neutral,[],[],[]
tr_2469,14,B,5,"But if anything happens again , then maybe you should call .",neutral,[],[],[]
tr_2469,15,A,1,Why can't I call the police now ?,fear,"['b', 3, 11]",[],"['latent', 'self-contagion']"
tr_2469,15,A,2,He was definitely following me !,fear,"['b', 3, 11]",[],"['latent', 'self-contagion']"
tr_2469,16,B,1,Of course you can call the police if you want .,neutral,[],[],[]
tr_2469,16,B,2,That's not what I mean .,neutral,[],[],[]
tr_2469,16,B,3,I'm just saying that they probably won't do anything .,neutral,[],[],[]
tr_2469,17,A,1,I suppose .,neutral,[],[],[]
tr_2469,17,A,2,What can they do ?,neutral,[],[],[]
tr_2469,17,A,3,I don't even know who he is .,neutral,[],[],[]
tr_2469,18,B,1,"Listen , Carol .",neutral,[],[],[]
tr_2469,18,B,2,Don't let this bother you too much .,neutral,[],[],[]
tr_2469,18,B,3,Probably it's nothing .,neutral,[],[],[]
tr_2469,18,B,4,Just keep your eyes open when you go out .,neutral,[],[],[]
tr_2469,18,B,5,"If you see him a third time , and if he follows you again , then I think we should go to the police .",neutral,[],[],[]
tr_2469,18,B,6,"But for now , just try not to worry .",neutral,[],[],[]
tr_2469,19,A,1,Alright .,neutral,[],[],[]
tr_2469,19,A,2,And I won't go to that cafe for awhile .,neutral,[],[],[]
tr_692,1,A,1,"Jim , I heard you ' Ve bought a new computer .",happiness,[1],"[""Jim , I heard you ' Ve bought a new computer .""]",['no-context']
tr_692,2,B,1,Yes .,happiness,[1],[],['inter-personal']
tr_692,2,B,2,"Look , it is on my desk .",happiness,[1],[],['inter-personal']
tr_692,3,A,1,Your office looks different with a computer .,happiness,[3],['Your office looks different with a computer .'],['no-context']
tr_692,3,A,2,"By the way , is it difficult to use a computer ?",happiness,[3],[],['no-context']
tr_692,4,B,1,Not at all .,neutral,[],[],[]
tr_692,4,B,2,It ' s a piece of cake .,neutral,[],[],[]
tr_692,5,A,1,A piece of cake ?,surprise,[5],['A piece of cake ?'],['no-context']
tr_692,6,B,1,Yes .,happiness,"[1, 6]",[],"['no-context', 'inter-personal']"
tr_692,6,B,2,It ' s easy and convenient to use a computer .,happiness,"[1, 6]","[""It ' s easy and convenient to use a computer .""]","['no-context', 'inter-personal']"
tr_692,6,B,3,But it takes a long time to really master it .,happiness,"[1, 6]",[],"['no-context', 'inter-personal']"
tr_3807,1,A,1,Could you help me prepare for my presentation on Friday ?,neutral,[],[],[]
tr_3807,2,B,1,I would love to help you prepare for your presentation .,happiness,[2],['I would love to help you prepare for your presentation .'],['no-context']
tr_3807,3,A,1,I hate to ask you to do something like that .,neutral,[],[],[]
tr_3807,4,B,1,This will not interfere with my work .,happiness,[2],[],['self-contagion']
tr_3807,4,B,2,I promise you that .,happiness,[2],[],['self-contagion']
tr_3807,5,A,1,When could we get together ?,neutral,[],[],[]
tr_3807,6,B,1,I could easily give you some time tomorrow night .,neutral,[],[],[]
tr_3807,7,A,1,Would you like to meet me at the coffee house next door ?,happiness,"[2, 6]",[],['inter-personal']
tr_3807,8,B,1,"Yes , and could you write down anything you might be having trouble with ?",happiness,"[2, 6]",[],['self-contagion']
tr_3807,9,A,1,I'll come prepared .,happiness,"[2, 6, 8]",[],['inter-personal']
tr_3807,10,B,1,Goodbye until then .,happiness,[10],[],['no-context']
tr_3807,10,B,2,I promise you that you'll do well after we meet .,happiness,[10],"[""I promise you that you'll do well after we meet .""]",['no-context']
tr_5174,1,A,1,"So , Emily , how was your day ?",neutral,[],[],[]
tr_5174,2,B,1,I don't think you really want to hear about it .,sadness,['b'],"[""I don't think you really want to hear about it .""]",['latent']
tr_5174,3,A,1,It can't have been that bad .,neutral,[],[],[]
tr_5174,3,A,2,Go on and tell me about it .,neutral,[],[],[]
tr_5174,4,B,1,"To be honest , it was horrible !",disgust,[4],[],['no-context']
tr_5174,4,B,2,My manager is such a pain in the neck !,disgust,[4],[],['no-context']
tr_5174,5,A,1,Why ?,neutral,[],[],[]
tr_5174,5,A,2,What happened ?,neutral,[],[],[]
tr_5174,6,B,1,"Well , he made quite a few mistakes on the monthly report and when his supervisor found them , my manager blamed them on me !",anger,[6],"['Well , he made quite a few mistakes on the monthly report and when his supervisor found them , my manager blamed them on me !']",['no-context']
tr_5174,7,A,1,That's not very fair .,neutral,[],[],[]
tr_5174,7,A,2,What did you do ?,neutral,[],[],[]
tr_5174,8,B,1,There wasn't really anything that I could do .,disgust,[8],[],['no-context']
tr_5174,8,B,2,There's always been a lot of bad blood between my manager and myself .,disgust,[8],[],['no-context']
tr_5174,8,B,3,"If I had said anything , he would have fired me for sure .",disgust,[8],"['If I had said anything , he would have fired me for sure .']",['no-context']
tr_5174,9,A,1,Does he treat everyone in your department like this ?,neutral,[],[],[]
tr_5174,10,B,1,"He treats everyone pretty badly , but the way he treats me really takes the cake !",anger,[10],"['He treats everyone pretty badly , but the way he treats me really takes the cake !']",['no-context']
tr_5174,11,A,1,Do you have any idea why he treats you worse than the others ?,neutral,[],[],[]
tr_5174,12,B,1,I really have no idea .,anger,[12],[],['no-context']
tr_5174,12,B,2,All I know is that the thought of him really curls my hair !,anger,[12],['All I know is that the thought of him really curls my hair !'],['no-context']
tr_5174,13,A,1,Is there anyone else you can talk to about it at your company ?,neutral,[],[],[]
tr_5174,14,B,1,Not really .,neutral,[],[],[]
tr_5174,14,B,2,I'm hoping to live with it for a while until I get a promotion .,neutral,[],[],[]
tr_5174,15,A,1,That's very sensible .,neutral,[],[],[]
tr_5174,15,A,2,It sounds like you have a good head on your shoulders .,neutral,[],[],[]
tr_5174,16,B,1,"I try to be sensible about it , but it's not very easy .",neutral,[],[],[]
tr_5174,16,B,2,Sometimes you just have to grin and bear it .,neutral,[],[],[]
tr_5174,17,A,1,That's so true .,neutral,[],[],[]
tr_5174,17,A,2,"When you have a taste for success , you can't let dishonest people like your manager get in the way .",neutral,[],[],[]
tr_3821,1,A,1,Then I'll take them .,happiness,"['b', 1]","[""Then I'll take them .""]","['latent', 'no-context']"
tr_3821,1,A,2,How much ?,happiness,"['b', 1]",[],"['latent', 'no-context']"
tr_3821,2,B,1,$ 120 .,happiness,[2],[],['no-context']
tr_3821,2,B,2,The small gift box is complementary .,happiness,[2],['The small gift box is complementary .'],['no-context']
tr_3821,3,A,1,Here is $ 150 .,happiness,"['b', 1, 2]",[],"['latent', 'hybrid']"
tr_3821,3,A,2,Keep the change .,happiness,"['b', 1, 2]",[],"['latent', 'hybrid']"
tr_3821,4,B,1,Thank you !,happiness,[3],[],['inter-personal']
tr_3821,4,B,2,Have a nice day !,happiness,[3],[],['inter-personal']
tr_3821,5,A,1,You too .,happiness,[4],[],['inter-personal']
tr_3821,5,A,2,Bye .,happiness,[4],[],['inter-personal']
tr_4915,1,A,1,"Hello , Helen .",neutral,[],[],[]
tr_4915,2,B,1,"Hi , Steven .",neutral,[],[],[]
tr_4915,3,A,1,How are you today ?,neutral,[],[],[]
tr_4915,4,B,1,"I ' m very well , Thank you .",happiness,"[3, 4]","[""I ' m very well , Thank you .""]","['no-context', 'inter-personal']"
tr_4915,4,B,2,And you ?,happiness,"[3, 4]",[],"['no-context', 'inter-personal']"
tr_4915,5,A,1,"I ' m fine , thanks .",happiness,"[4, 5]","[""I ' m fine , thanks .""]","['no-context', 'inter-personal']"
tr_4915,5,A,2,How is Tony ?,happiness,"[4, 5]",[],"['no-context', 'inter-personal']"
tr_4915,6,B,1,"He ' s fine , Thanks .",happiness,"[3, 4, 6]","[""He ' s fine , Thanks .""]","['no-context', 'hybrid']"
tr_4915,6,B,2,How ' s Emma ?,happiness,"[3, 4, 6]",[],"['no-context', 'hybrid']"
tr_4915,7,A,1,"She ' s very well , too , Helen .",happiness,"[4, 5, 7, 7]","[""She ' s very well , too , Helen .""]","['no-context', 'hybrid']"
tr_4915,7,A,2,"Goodbye , Helen .",happiness,"[4, 5, 7, 7]",[],"['no-context', 'hybrid']"
tr_4915,7,A,3,Nice to see you .,happiness,"[4, 5, 7, 7]",['Nice to see you .'],"['no-context', 'hybrid']"
tr_4915,8,B,1,"Nice to see you , too , Steven .",happiness,"[7, 8]","['Nice to see you , too , Steven .']","['no-context', 'inter-personal']"
tr_4915,8,B,2,Goodbye .,happiness,"[7, 8]",[],"['no-context', 'inter-personal']"
tr_654,1,A,1,I have an idea for Christmas this year .,neutral,[],[],[]
tr_654,2,B,1,What is it ?,neutral,[],[],[]
tr_654,3,A,1,Let's not exchange any gifts at all .,happiness,[3],"[""Let's not exchange any gifts at all .""]",['no-context']
tr_654,4,B,1,You big scrooge !,happiness,[3],[],['inter-personal']
tr_654,5,A,1,Hear me out .,happiness,[5],[],['no-context']
tr_654,5,A,2,We can pool the money and give it to a family who could really use it !,happiness,[5],['We can pool the money and give it to a family who could really use it !'],['no-context']
tr_654,6,B,1,But you may have some trouble convincing the kids .,neutral,[],[],[]
tr_654,7,A,1,"Actual 1y , it was their idea first .",neutral,[],[],[]
tr_654,8,B,1,Now we know that they realize the real meaning of Christmas .,happiness,[5],[],['inter-personal']
tr_513,1,A,1,"Look , daddy is on again .",happiness,[1],"['Look , daddy is on again .']",['no-context']
tr_513,1,A,2,Don't you think he is handsome ?,happiness,[1],[],['no-context']
tr_513,2,B,1,"To some extent , he is .",happiness,"[1, 2]","['To some extent , he is .']","['no-context', 'inter-personal']"
tr_513,2,B,2,And what do you think we move to a better place ?,happiness,"[1, 2]",[],"['no-context', 'inter-personal']"
tr_513,2,B,3,I can't see him clearly from here .,happiness,"[1, 2]",[],"['no-context', 'inter-personal']"
tr_513,3,A,1,"The seats in the middle of this stadium are great , but they're already occupied by somebody else .",happiness,"[1, 2]",[],['hybrid']
tr_513,4,B,1,"Oh , thank you for pointing that out .",happiness,[1],[],['inter-personal']
tr_513,4,B,2,"By the way , have you been following NBA for this season ?",happiness,[1],[],['inter-personal']
tr_513,5,A,1,"Of course , tomorrow evening there will be a most exciting game .",neutral,[],[],[]
tr_513,6,B,1,Who plays who ?,neutral,[],[],[]
tr_513,7,A,1,Rockets vs Lakers .,neutral,[],[],[]
tr_513,7,A,2,"Yao Ming , my idol , will appear in front of several hundred million of the worldwide audience .",neutral,[],[],[]
tr_513,8,B,1,It's amazing .,neutral,[],[],[]
tr_513,8,B,2,And when did he begin to play in the NBA ?,neutral,[],[],[]
tr_513,9,A,1,In 2002 .,neutral,[],[],[]
tr_513,9,A,2,And since then he has attracted more attention than ever .,neutral,[],[],[]
tr_513,10,B,1,I can't consider you as a little kid any more .,neutral,[],[],[]
tr_513,10,B,2,I know he is very tall .,neutral,[],[],[]
tr_513,11,A,1,"Oh , you know something .",neutral,[],[],[]
tr_513,11,A,2,He is 2 .,neutral,[],[],[]
tr_513,11,A,3,26 meters tall .,neutral,[],[],[]
tr_513,11,A,4,But he is also nimble and skillful .,neutral,[],[],[]
tr_513,12,B,1,I also heard if a player has committed 5 fouls then he must be out of the game .,neutral,[],[],[]
tr_513,13,A,1,"Yes , what's worse is he can't take any further part in the game .",neutral,[],[],[]
tr_513,14,B,1,That's really terrible .,neutral,[],[],[]
tr_513,14,B,2,"Oh , God , we forgot to cheer for Daddy .",neutral,[],[],[]
tr_513,15,A,1,Never mind .,neutral,[],[],[]
tr_513,15,A,2,"After all he is not so attractive as Yao Ming , right ?",neutral,[],[],[]
tr_513,16,B,1,You are always so naughty .,neutral,[],[],[]
tr_3580,1,A,1,"Is that you , Dave ?",happiness,['b'],[],['latent']
tr_3580,1,A,2,"Oh , my gosh !",happiness,['b'],[],['latent']
tr_3580,1,A,3,The backstabber who left us to work for the evil WebTracker !,happiness,['b'],['The backstabber who left us to work for the evil WebTracker !'],['latent']
tr_3580,2,B,1,"Yeah , yeah ,",happiness,['b'],[],['latent']
tr_3580,2,B,2,yeah .,happiness,['b'],[],['latent']
tr_3580,2,B,3,"Hi , Mary .",happiness,['b'],[],['latent']
tr_3580,2,B,4,How are you ?,happiness,['b'],[],['latent']
tr_3580,3,A,1,I'm filthy rich !,happiness,"['b', 3]","[""I'm filthy rich !""]","['latent', 'no-context']"
tr_3580,3,A,2,Haven't you heard about the MicroPower deal ?,happiness,"['b', 3]","[""Haven't you heard about the MicroPower deal ?""]","['latent', 'no-context']"
tr_3580,4,B,1,"Yeah , I guess I did .",happiness,['b'],[],['latent']
tr_3580,4,B,2,They're going to buy invoking ?,happiness,['b'],"[""They're going to buy invoking ?""]",['latent']
tr_3580,5,A,1,That's right .,happiness,"['b', 3, 5]",[],"['latent', 'no-context', 'self-contagion']"
tr_3580,5,A,2,For seventy-five million .,happiness,"['b', 3, 5]",['For seventy-five million .'],"['latent', 'no-context', 'self-contagion']"
tr_3580,5,A,3,So how are you ?,happiness,"['b', 3, 5]",[],"['latent', 'no-context', 'self-contagion']"
tr_3580,6,B,1,I'm getting by OK .,happiness,"['b', 6]","[""I'm getting by OK .""]","['latent', 'no-context']"
tr_3580,6,B,2,I heard MicroPower was going to make Zina president of their new invoking Internet division .,happiness,"['b', 6]",[],"['latent', 'no-context']"
tr_4974,1,A,1,What should I get Uncle Teddy ?,neutral,[],[],[]
tr_4974,2,B,1,You could get him a tie .,neutral,[],[],[]
tr_4974,3,A,1,Are you kidding ?,surprise,"[2, 3]",[],"['no-context', 'inter-personal']"
tr_4974,3,A,2,That's the stupidest gift one can buy .,surprise,"[2, 3]","[""That's the stupidest gift one can buy .""]","['no-context', 'inter-personal']"
tr_4974,3,A,3,I don't want to get a tie .,surprise,"[2, 3]",[],"['no-context', 'inter-personal']"
tr_4974,4,B,1,Why not ?,neutral,[],[],[]
tr_4974,5,A,1,Everybody gets men ties for Christmas .,neutral,[],[],[]
tr_4974,5,A,2,It's too boring .,neutral,[],[],[]
tr_4974,5,A,3,Everybody buys either ties or sweaters .,neutral,[],[],[]
tr_4974,5,A,4,I want a more unique gift .,neutral,[],[],[]
tr_4974,6,B,1,"Well , you can buy him a pet iguana then .",neutral,[],[],[]
tr_4974,7,A,1,That's a cool idea .,happiness,[6],[],['inter-personal']
tr_4974,7,A,2,At least it would be a surprise .,happiness,[6],[],['inter-personal']
tr_4974,7,A,3,But I'm afraid he wouldn't take care of it .,happiness,[6],[],['inter-personal']
tr_4974,8,B,1,"He would think you were crazy , Caroline .",neutral,[],[],[]
tr_4974,9,A,1,Yes .,neutral,[],[],[]
tr_4974,9,A,2,"An iguana is too strange for a gift , and a tie is too normal .",neutral,[],[],[]
tr_4974,9,A,3,So I have to find something halfway between .,neutral,[],[],[]
tr_4974,10,B,1,How much do you want to spend ?,neutral,[],[],[]
tr_4974,11,A,1,"Well , he was very good to me .",neutral,[],[],[]
tr_4974,11,A,2,He helped me edit my essay for the scholarship contest .,neutral,[],[],[]
tr_4974,11,A,3,So I want to spend at least 75 dollars .,neutral,[],[],[]
tr_4974,12,B,1,"Alright , I have an idea .",neutral,[],[],[]
tr_4974,12,B,2,You know he carries that conservative-looking briefcase every day .,neutral,[],[],[]
tr_4974,13,A,1,Yes .,neutral,[],[],[]
tr_4974,14,B,1,"Well , he isn't a lawyer , so I don't think he needs to have a briefcase like that .",neutral,[],[],[]
tr_4974,15,A,1,What should he have then ?,neutral,[],[],[]
tr_4974,16,B,1,I think he would appreciate having a very fine leather bag .,neutral,[],[],[]
tr_4974,16,B,2,But more like a workbag or shoulder bag .,neutral,[],[],[]
tr_4974,16,B,3,"You know , not so hard and square like a briefcase .",neutral,[],[],[]
tr_4974,17,A,1,I think that's a great idea .,happiness,[16],[],['inter-personal']
tr_4974,17,A,2,Men look great with that kind of bag .,happiness,[16],[],['inter-personal']
tr_4974,17,A,3,Where can we buy one ?,happiness,[16],[],['inter-personal']
tr_4974,18,B,1,I don't think this mall has a leather goods store .,neutral,[],[],[]
